"ROUTE_ID","ROUTE_NAME","STOP_ID","STOP_NAME_SHORT","STOP_NAME","SCHEDULED","DELAY_MIN","LONGITUDE","LATITUDE"
"305","2","2248","LOCH","Zürich, Lochergut","2012-10-01 07:16:12 PM","0.12","8.517727777777777","47.375344444444444"
"305","2","1906","KALK","Zürich, Kalkbreite","2012-10-01 07:17:42 PM","-0.08","8.5212725","47.37452944444444"
"305","2","1306","BEZI","Zürich, Bezirksgebäude","2012-10-01 07:19:00 PM","0.45","8.525868611111111","47.37394638888889"
"305","2","1502","STAU","Zürich, Stauffacher","2012-10-01 07:20:42 PM","0.18","8.530297222222222","47.37358972222222"
"305","2","2657","SIHS","Zürich, Sihlstrasse","2012-10-01 07:23:30 PM","0.2","8.534823333333334","47.372170833333335"
"305","2","1528","PARA","Zürich, Paradeplatz","2012-10-01 07:25:12 PM","0.77","8.53917888888889","47.369574722222225"
"305","2","2228","BOES","Zürich, Börsenstrasse","2012-10-01 07:26:54 PM","0.07","8.539835833333333","47.36803916666667"
"305","2","2590","BURK","Zürich, Bürkliplatz","2012-10-01 07:28:24 PM","0.32","8.541765833333333","47.36660861111111"
"305","2","1565","BELL","Zürich, Bellevue","2012-10-01 07:30:18 PM","-0.03","8.545332777777778","47.36687138888889"
"305","2","2104","OPER","Zürich, Opernhaus","2012-10-01 07:32:06 PM","0.1","8.547723055555556","47.36531027777778"
"305","2","2612","KRES","Zürich, Kreuzstrasse","2012-10-01 07:33:12 PM","-0.03","8.5496","47.36325027777778"
"305","2","2689","FELD","Zürich, Feldeggstrasse","2012-10-01 07:34:24 PM","-0.1","8.552069722222223","47.36042888888889"
"305","2","2615","HOES","Zürich, Höschgasse","2012-10-01 07:35:36 PM","-0.25","8.554345277777777","47.35782527777778"
"305","2","2680","FROE","Zürich, Fröhlichstrasse","2012-10-01 07:36:54 PM","-0.33","8.557001111111111","47.355065"
"305","2","2651","WILD","Zürich, Wildbachstrasse","2012-10-01 07:37:54 PM","-0.53","8.5588925","47.35310388888889"
"305","2","2788","BTIE","Zürich, Bahnhof Tiefenbrunnen","2012-10-01 07:39:00 PM","-0.27","8.561023055555555","47.35057333333334"
"305","2","2788","BTIE","Zürich, Bahnhof Tiefenbrunnen","2012-10-01 07:44:00 PM","1.87","8.561023055555555","47.35057333333334"
"305","2","2651","WILD","Zürich, Wildbachstrasse","2012-10-01 07:45:00 PM","1.8","8.558699444444445","47.35337555555556"
"305","2","2680","FROE","Zürich, Fröhlichstrasse","2012-10-01 07:46:00 PM","1.62","8.556808888888888","47.35537277777778"
"305","2","2615","HOES","Zürich, Höschgasse","2012-10-01 07:47:06 PM","1.68","8.554178055555555","47.35806083333333"
"305","2","2689","FELD","Zürich, Feldeggstrasse","2012-10-01 07:48:12 PM","1.43","8.552318333333334","47.36029166666667"
"305","2","2612","KRES","Zürich, Kreuzstrasse","2012-10-01 07:49:30 PM","1.28","8.549910555555556","47.36291444444444"
"305","2","2104","OPER","Zürich, Opernhaus","2012-10-01 07:50:42 PM","1.42","8.547371666666667","47.36560138888889"
"305","2","1565","BELL","Zürich, Bellevue","2012-10-01 07:52:48 PM","0.7","8.544831666666667","47.36696611111111"
"305","2","2590","BURK","Zürich, Bürkliplatz","2012-10-01 07:54:54 PM","0.82","8.540955","47.366463333333336"
"305","2","2228","BOES","Zürich, Börsenstrasse","2012-10-01 07:56:30 PM","0.33","8.539842777777778","47.36837194444445"
"305","2","1528","PARA","Zürich, Paradeplatz","2012-10-01 07:57:30 PM","0.42","8.538715","47.369552222222225"
"305","2","2657","SIHS","Zürich, Sihlstrasse","2012-10-01 07:59:30 PM","0.2","8.534576944444444","47.372425"
"305","2","1502","STAU","Zürich, Stauffacher","2012-10-01 08:01:30 PM","0.02","8.529235","47.37343805555555"
"305","2","1306","BEZI","Zürich, Bezirksgebäude","2012-10-01 08:03:54 PM","1.7","8.525395555555555","47.37412166666667"
"305","2","1906","KALK","Zürich, Kalkbreite","2012-10-01 08:05:12 PM","1.5","8.520745555555555","47.37466027777778"
"305","2","2248","LOCH","Zürich, Lochergut","2012-10-01 08:06:36 PM","1.3","8.517121111111111","47.3755125"
"305","2","2250","ZYPR","Zürich, Zypressenstrasse","2012-10-01 08:07:48 PM","0.98","8.513573055555556","47.37685888888889"
"305","2","1535","ALBP","Zürich, Albisriederplatz","2012-10-01 08:09:12 PM","0.72","8.510094444444444","47.37838444444444"
"305","2","2245","LETG","Zürich, Letzigrund","2012-10-01 08:11:00 PM","0.5","8.503504722222223","47.38129694444444"
"305","2","2253","FREI","Zürich, Freihofstrasse","2012-10-01 08:12:12 PM","0.28","8.499385555555556","47.38326861111111"
"305","2","2244","KAPP","Zürich, Kappeli","2012-10-01 08:13:24 PM","0.17","8.494669444444444","47.38520972222222"
"305","2","2770","GRIM","Zürich, Grimselstrasse","2012-10-01 08:14:54 PM","-0.02","8.489712777777777","47.387045"
"305","2","2535","LIND","Zürich, Lindenplatz","2012-10-01 08:16:06 PM","-0.28","8.485795277777777","47.38788111111111"
"305","2","2818","BACH","Zürich, Bachmattstrasse","2012-10-01 08:17:12 PM","-0.5","8.482602222222223","47.389178333333334"
"305","2","1310","FARB","Zürich, Farbhof","2012-10-01 08:18:24 PM","-0.4","8.47908111111111","47.39064944444444"
"305","2","1310","FARB","Zürich, Farbhof","2012-10-01 08:22:00 PM","1.73","8.47908111111111","47.39064944444444"
"305","2","2818","BACH","Zürich, Bachmattstrasse","2012-10-01 08:22:48 PM","1.48","8.482995833333334","47.38898583333334"
"305","2","2535","LIND","Zürich, Lindenplatz","2012-10-01 08:23:30 PM","1.65","8.486349722222222","47.38777722222222"
"305","2","2770","GRIM","Zürich, Grimselstrasse","2012-10-01 08:24:42 PM","1.43","8.490318888888888","47.386895555555554"
"305","2","2244","KAPP","Zürich, Kappeli","2012-10-01 08:26:12 PM","1.15","8.495116944444444","47.385061944444445"
"305","2","2253","FREI","Zürich, Freihofstrasse","2012-10-01 08:27:18 PM","1.2","8.499870833333333","47.38303027777778"
"305","2","2245","LETG","Zürich, Letzigrund","2012-10-01 08:28:24 PM","1.2","8.50382","47.38115888888889"
"305","2","1535","ALBP","Zürich, Albisriederplatz","2012-10-01 08:29:42 PM","1.38","8.51051388888889","47.37817361111111"
"305","2","2250","ZYPR","Zürich, Zypressenstrasse","2012-10-01 08:30:54 PM","1.27","8.513966111111111","47.3766575"
"305","2","2248","LOCH","Zürich, Lochergut","2012-10-01 08:32:00 PM","1.03","8.517727777777777","47.375344444444444"
"305","2","1906","KALK","Zürich, Kalkbreite","2012-10-01 08:33:30 PM","0.93","8.5212725","47.37452944444444"
"305","2","1306","BEZI","Zürich, Bezirksgebäude","2012-10-01 08:34:36 PM","1.13","8.525868611111111","47.37394638888889"
"305","2","1502","STAU","Zürich, Stauffacher","2012-10-01 08:36:06 PM","0.88","8.530297222222222","47.37358972222222"
"305","2","2657","SIHS","Zürich, Sihlstrasse","2012-10-01 08:38:42 PM","0.77","8.534823333333334","47.372170833333335"
"305","2","1528","PARA","Zürich, Paradeplatz","2012-10-01 08:40:18 PM","1.07","8.53917888888889","47.369574722222225"
"305","2","2228","BOES","Zürich, Börsenstrasse","2012-10-01 08:41:42 PM","0.8","8.539835833333333","47.36803916666667"
"305","2","2590","BURK","Zürich, Bürkliplatz","2012-10-01 08:43:06 PM","1.33","8.541765833333333","47.36660861111111"
"305","2","1565","BELL","Zürich, Bellevue","2012-10-01 08:44:48 PM","1.27","8.545332777777778","47.36687138888889"
"305","2","2104","OPER","Zürich, Opernhaus","2012-10-01 08:46:30 PM","0.7","8.547723055555556","47.36531027777778"
"305","2","2612","KRES","Zürich, Kreuzstrasse","2012-10-01 08:47:30 PM","0.62","8.5496","47.36325027777778"
"305","2","2689","FELD","Zürich, Feldeggstrasse","2012-10-01 08:48:48 PM","0.55","8.552069722222223","47.36042888888889"
"305","2","2615","HOES","Zürich, Höschgasse","2012-10-01 08:49:54 PM","0.32","8.554345277777777","47.35782527777778"
"305","2","2680","FROE","Zürich, Fröhlichstrasse","2012-10-01 08:51:00 PM","0.53","8.557001111111111","47.355065"
"305","2","2651","WILD","Zürich, Wildbachstrasse","2012-10-01 08:52:00 PM","0.32","8.5588925","47.35310388888889"
"305","2","2788","BTIE","Zürich, Bahnhof Tiefenbrunnen","2012-10-01 08:53:06 PM","0.53","8.561023055555555","47.35057333333334"
"305","2","2788","BTIE","Zürich, Bahnhof Tiefenbrunnen","2012-10-01 08:55:00 PM","0.78","8.561023055555555","47.35057333333334"
"305","2","2651","WILD","Zürich, Wildbachstrasse","2012-10-01 08:55:54 PM","0.77","8.558699444444445","47.35337555555556"
"305","2","2680","FROE","Zürich, Fröhlichstrasse","2012-10-01 08:56:54 PM","0.58","8.556808888888888","47.35537277777778"
"305","2","2615","HOES","Zürich, Höschgasse","2012-10-01 08:58:00 PM","3.93","8.554178055555555","47.35806083333333"
"305","2","2689","FELD","Zürich, Feldeggstrasse","2012-10-01 08:59:00 PM","4.05","8.552318333333334","47.36029166666667"
"305","2","2612","KRES","Zürich, Kreuzstrasse","2012-10-01 09:00:18 PM","3.73","8.549910555555556","47.36291444444444"
"305","2","2104","OPER","Zürich, Opernhaus","2012-10-01 09:01:24 PM","3.78","8.547371666666667","47.36560138888889"
"305","2","1565","BELL","Zürich, Bellevue","2012-10-01 09:03:18 PM","3.67","8.544831666666667","47.36696611111111"
"305","2","2590","BURK","Zürich, Bürkliplatz","2012-10-01 09:05:12 PM","4.05","8.540955","47.366463333333336"
"305","2","2228","BOES","Zürich, Börsenstrasse","2012-10-01 09:06:42 PM","4.28","8.539842777777778","47.36837194444445"
"305","2","1528","PARA","Zürich, Paradeplatz","2012-10-01 09:07:42 PM","4.4","8.538715","47.369552222222225"
"305","2","2657","SIHS","Zürich, Sihlstrasse","2012-10-01 09:09:18 PM","4.28","8.534576944444444","47.372425"
"305","2","1502","STAU","Zürich, Stauffacher","2012-10-01 09:11:00 PM","4.13","8.529235","47.37343805555555"
"305","2","1306","BEZI","Zürich, Bezirksgebäude","2012-10-01 09:13:24 PM","3.0","8.525395555555555","47.37412166666667"
"305","2","1906","KALK","Zürich, Kalkbreite","2012-10-01 09:14:36 PM","2.98","8.520745555555555","47.37466027777778"
"305","2","2248","LOCH","Zürich, Lochergut","2012-10-01 09:15:48 PM","3.27","8.517121111111111","47.3755125"
"305","2","2250","ZYPR","Zürich, Zypressenstrasse","2012-10-01 09:16:54 PM","3.07","8.513573055555556","47.37685888888889"
"305","2","1535","ALBP","Zürich, Albisriederplatz","2012-10-01 09:18:12 PM","2.78","8.510094444444444","47.37838444444444"
"305","2","2245","LETG","Zürich, Letzigrund","2012-10-01 09:19:54 PM","2.5","8.503504722222223","47.38129694444444"
"305","2","2253","FREI","Zürich, Freihofstrasse","2012-10-01 09:21:00 PM","2.32","8.499385555555556","47.38326861111111"
"305","2","2244","KAPP","Zürich, Kappeli","2012-10-01 09:22:06 PM","2.28","8.494669444444444","47.38520972222222"
"305","2","2770","GRIM","Zürich, Grimselstrasse","2012-10-01 09:23:30 PM","2.17","8.489712777777777","47.387045"
"305","2","2535","LIND","Zürich, Lindenplatz","2012-10-01 09:24:42 PM","1.82","8.485795277777777","47.38788111111111"
"305","2","2818","BACH","Zürich, Bachmattstrasse","2012-10-01 09:25:36 PM","1.77","8.482602222222223","47.389178333333334"
"305","2","1310","FARB","Zürich, Farbhof","2012-10-01 09:26:42 PM","1.88","8.47908111111111","47.39064944444444"
"305","2","1310","FARB","Zürich, Farbhof","2012-10-01 09:32:00 PM","0.92","8.47908111111111","47.39064944444444"
"305","2","2818","BACH","Zürich, Bachmattstrasse","2012-10-01 09:32:48 PM","0.72","8.482995833333334","47.38898583333334"
"305","2","2535","LIND","Zürich, Lindenplatz","2012-10-01 09:33:30 PM","0.77","8.486349722222222","47.38777722222222"
"305","2","2770","GRIM","Zürich, Grimselstrasse","2012-10-01 09:34:42 PM","0.42","8.490318888888888","47.386895555555554"
"305","2","2244","KAPP","Zürich, Kappeli","2012-10-01 09:36:12 PM","0.1","8.495116944444444","47.385061944444445"
"305","2","2253","FREI","Zürich, Freihofstrasse","2012-10-01 09:37:18 PM","0.07","8.499870833333333","47.38303027777778"
"305","2","2245","LETG","Zürich, Letzigrund","2012-10-01 09:38:24 PM","0.17","8.50382","47.38115888888889"
"305","2","1535","ALBP","Zürich, Albisriederplatz","2012-10-01 09:39:42 PM","0.73","8.51051388888889","47.37817361111111"
"305","2","2250","ZYPR","Zürich, Zypressenstrasse","2012-10-01 09:40:54 PM","0.6","8.513966111111111","47.3766575"
"305","2","2248","LOCH","Zürich, Lochergut","2012-10-01 09:42:00 PM","0.43","8.517727777777777","47.375344444444444"
"305","2","1906","KALK","Zürich, Kalkbreite","2012-10-01 09:43:30 PM","0.15","8.5212725","47.37452944444444"
"305","2","1306","BEZI","Zürich, Bezirksgebäude","2012-10-01 09:44:36 PM","0.32","8.525868611111111","47.37394638888889"
"305","2","1502","STAU","Zürich, Stauffacher","2012-10-01 09:46:06 PM","0.27","8.530297222222222","47.37358972222222"
"305","2","2657","SIHS","Zürich, Sihlstrasse","2012-10-01 09:48:42 PM","0.28","8.534823333333334","47.372170833333335"
"305","2","1528","PARA","Zürich, Paradeplatz","2012-10-01 09:50:18 PM","0.67","8.53917888888889","47.369574722222225"
"305","2","2228","BOES","Zürich, Börsenstrasse","2012-10-01 09:51:42 PM","0.32","8.539835833333333","47.36803916666667"
"305","2","2590","BURK","Zürich, Bürkliplatz","2012-10-01 09:53:06 PM","0.32","8.541765833333333","47.36660861111111"
"305","2","1565","BELL","Zürich, Bellevue","2012-10-01 09:54:48 PM","0.23","8.545332777777778","47.36687138888889"
"305","2","2104","OPER","Zürich, Opernhaus","2012-10-01 09:56:30 PM","-0.35","8.547723055555556","47.36531027777778"
"305","2","2612","KRES","Zürich, Kreuzstrasse","2012-10-01 09:57:30 PM","-0.1","8.5496","47.36325027777778"
"305","2","2689","FELD","Zürich, Feldeggstrasse","2012-10-01 09:58:48 PM","-0.32","8.552069722222223","47.36042888888889"
"305","2","2615","HOES","Zürich, Höschgasse","2012-10-01 09:59:54 PM","-0.53","8.554345277777777","47.35782527777778"
"305","2","2680","FROE","Zürich, Fröhlichstrasse","2012-10-01 10:01:00 PM","-0.7","8.557001111111111","47.355065"
"305","2","2651","WILD","Zürich, Wildbachstrasse","2012-10-01 10:02:00 PM","-0.9","8.5588925","47.35310388888889"
"305","2","2788","BTIE","Zürich, Bahnhof Tiefenbrunnen","2012-10-01 10:03:06 PM","-0.73","8.561023055555555","47.35057333333334"
"305","2","2788","BTIE","Zürich, Bahnhof Tiefenbrunnen","2012-10-01 10:05:00 PM","0.95","8.561023055555555","47.35057333333334"
"305","2","2651","WILD","Zürich, Wildbachstrasse","2012-10-01 10:05:54 PM","1.18","8.558699444444445","47.35337555555556"
"305","2","2680","FROE","Zürich, Fröhlichstrasse","2012-10-01 10:06:54 PM","1.0","8.556808888888888","47.35537277777778"
"305","2","2615","HOES","Zürich, Höschgasse","2012-10-01 10:08:00 PM","0.93","8.554178055555555","47.35806083333333"
"305","2","2689","FELD","Zürich, Feldeggstrasse","2012-10-01 10:09:00 PM","0.78","8.552318333333334","47.36029166666667"
"305","2","2612","KRES","Zürich, Kreuzstrasse","2012-10-01 10:10:18 PM","0.38","8.549910555555556","47.36291444444444"
"305","2","2104","OPER","Zürich, Opernhaus","2012-10-01 10:11:24 PM","0.4","8.547371666666667","47.36560138888889"
"305","2","1565","BELL","Zürich, Bellevue","2012-10-01 10:13:18 PM","-0.25","8.544831666666667","47.36696611111111"
"305","2","2590","BURK","Zürich, Bürkliplatz","2012-10-01 10:15:12 PM","-0.27","8.540955","47.366463333333336"
"305","2","2228","BOES","Zürich, Börsenstrasse","2012-10-01 10:16:42 PM","-0.4","8.539842777777778","47.36837194444445"
"305","2","1528","PARA","Zürich, Paradeplatz","2012-10-01 10:17:42 PM","-0.32","8.538715","47.369552222222225"
"305","2","2657","SIHS","Zürich, Sihlstrasse","2012-10-01 10:19:18 PM","-0.18","8.534576944444444","47.372425"
"305","2","1502","STAU","Zürich, Stauffacher","2012-10-01 10:21:00 PM","0.05","8.529235","47.37343805555555"
"305","2","1306","BEZI","Zürich, Bezirksgebäude","2012-10-01 10:23:24 PM","-0.32","8.525395555555555","47.37412166666667"
"305","2","1906","KALK","Zürich, Kalkbreite","2012-10-01 10:24:36 PM","-0.33","8.520745555555555","47.37466027777778"
"305","2","2248","LOCH","Zürich, Lochergut","2012-10-01 10:25:48 PM","-0.05","8.517121111111111","47.3755125"
"305","2","2250","ZYPR","Zürich, Zypressenstrasse","2012-10-01 10:26:54 PM","-0.18","8.513573055555556","47.37685888888889"
"305","2","1535","ALBP","Zürich, Albisriederplatz","2012-10-01 10:28:12 PM","-0.3","8.510094444444444","47.37838444444444"
"305","2","2245","LETG","Zürich, Letzigrund","2012-10-01 10:29:54 PM","-0.17","8.503504722222223","47.38129694444444"
"305","2","2253","FREI","Zürich, Freihofstrasse","2012-10-01 10:31:00 PM","-0.38","8.499385555555556","47.38326861111111"
"305","2","2244","KAPP","Zürich, Kappeli","2012-10-01 10:32:06 PM","-0.42","8.494669444444444","47.38520972222222"
"305","2","2770","GRIM","Zürich, Grimselstrasse","2012-10-01 10:33:30 PM","-0.57","8.489712777777777","47.387045"
"305","2","2535","LIND","Zürich, Lindenplatz","2012-10-01 10:34:42 PM","-0.77","8.485795277777777","47.38788111111111"
"305","2","2818","BACH","Zürich, Bachmattstrasse","2012-10-01 10:35:36 PM","-0.15","8.482602222222223","47.389178333333334"
"305","2","1310","FARB","Zürich, Farbhof","2012-10-01 10:36:42 PM","1.05","8.47908111111111","47.39064944444444"
"305","2","1310","FARB","Zürich, Farbhof","2012-10-01 10:39:00 PM","0.23","8.47908111111111","47.39064944444444"
"305","2","2818","BACH","Zürich, Bachmattstrasse","2012-10-01 10:39:48 PM","0.05","8.482995833333334","47.38898583333334"
"305","2","2535","LIND","Zürich, Lindenplatz","2012-10-01 10:40:30 PM","0.03","8.486349722222222","47.38777722222222"
"305","2","2770","GRIM","Zürich, Grimselstrasse","2012-10-01 10:41:42 PM","0.0","8.490318888888888","47.386895555555554"
"305","2","2244","KAPP","Zürich, Kappeli","2012-10-01 10:43:12 PM","-0.13","8.495116944444444","47.385061944444445"
"305","2","2253","FREI","Zürich, Freihofstrasse","2012-10-01 10:44:18 PM","-0.17","8.499870833333333","47.38303027777778"
"305","2","2245","LETG","Zürich, Letzigrund","2012-10-01 10:45:24 PM","-0.45","8.50382","47.38115888888889"
"305","2","1535","ALBP","Zürich, Albisriederplatz","2012-10-01 10:46:42 PM","-0.3","8.51051388888889","47.37817361111111"
"305","2","2250","ZYPR","Zürich, Zypressenstrasse","2012-10-01 10:47:54 PM","-0.4","8.513966111111111","47.3766575"
"305","2","2248","LOCH","Zürich, Lochergut","2012-10-01 10:49:00 PM","-0.55","8.517727777777777","47.375344444444444"
"305","2","1906","KALK","Zürich, Kalkbreite","2012-10-01 10:50:30 PM","-0.28","8.52065638888889","47.374184166666666"
"305","2","1906","KALK","Zürich, Kalkbreite","2012-10-01 10:51:30 PM","0.07","8.52065638888889","47.374184166666666"
"305","2","2251","DEP4","Zürich, Depot 4 Elisabethenstr","2012-10-01 04:53:00 AM","0.07","8.521632222222221","47.37333861111111"
"305","2","1906","KALK","Zürich, Kalkbreite","2012-10-01 04:54:00 AM","0.38","8.520745555555555","47.37466027777778"
"305","2","2248","LOCH","Zürich, Lochergut","2012-10-01 04:54:42 AM","0.55","8.517121111111111","47.3755125"
"305","2","2250","ZYPR","Zürich, Zypressenstrasse","2012-10-01 04:55:48 AM","0.47","8.513573055555556","47.37685888888889"
"305","2","1535","ALBP","Zürich, Albisriederplatz","2012-10-01 04:57:06 AM","0.28","8.510094444444444","47.37838444444444"
"305","2","2245","LETG","Zürich, Letzigrund","2012-10-01 04:58:48 AM","0.2","8.503504722222223","47.38129694444444"
"305","2","2253","FREI","Zürich, Freihofstrasse","2012-10-01 04:59:54 AM","0.22","8.499385555555556","47.38326861111111"
"305","2","2244","KAPP","Zürich, Kappeli","2012-10-01 05:01:00 AM","0.62","8.494669444444444","47.38520972222222"
"305","2","2770","GRIM","Zürich, Grimselstrasse","2012-10-01 05:02:24 AM","0.7","8.489712777777777","47.387045"
"305","2","2535","LIND","Zürich, Lindenplatz","2012-10-01 05:03:36 AM","1.43","8.485795277777777","47.38788111111111"
"305","2","2818","BACH","Zürich, Bachmattstrasse","2012-10-01 05:04:30 AM","1.43","8.482602222222223","47.389178333333334"
"305","2","1310","FARB","Zürich, Farbhof","2012-10-01 05:05:36 AM","1.68","8.47908111111111","47.39064944444444"
"305","2","1310","FARB","Zürich, Farbhof","2012-10-01 05:07:00 AM","0.83","8.47908111111111","47.39064944444444"
"305","2","2818","BACH","Zürich, Bachmattstrasse","2012-10-01 05:07:48 AM","0.75","8.482995833333334","47.38898583333334"
"305","2","2535","LIND","Zürich, Lindenplatz","2012-10-01 05:08:30 AM","0.93","8.486349722222222","47.38777722222222"
"305","2","2770","GRIM","Zürich, Grimselstrasse","2012-10-01 05:09:42 AM","0.92","8.490318888888888","47.386895555555554"
"305","2","2244","KAPP","Zürich, Kappeli","2012-10-01 05:11:12 AM","0.77","8.495116944444444","47.385061944444445"
"305","2","2253","FREI","Zürich, Freihofstrasse","2012-10-01 05:12:18 AM","0.8","8.499870833333333","47.38303027777778"
"305","2","2245","LETG","Zürich, Letzigrund","2012-10-01 05:13:24 AM","0.7","8.50382","47.38115888888889"
"305","2","1535","ALBP","Zürich, Albisriederplatz","2012-10-01 05:14:42 AM","0.75","8.51051388888889","47.37817361111111"
"305","2","2250","ZYPR","Zürich, Zypressenstrasse","2012-10-01 05:15:54 AM","0.65","8.513966111111111","47.3766575"
"305","2","2248","LOCH","Zürich, Lochergut","2012-10-01 05:17:00 AM","0.45","8.517727777777777","47.375344444444444"
"305","2","1906","KALK","Zürich, Kalkbreite","2012-10-01 05:18:30 AM","0.37","8.5212725","47.37452944444444"
"305","2","1306","BEZI","Zürich, Bezirksgebäude","2012-10-01 05:19:36 AM","0.42","8.525868611111111","47.37394638888889"
"305","2","1502","STAU","Zürich, Stauffacher","2012-10-01 05:21:06 AM","0.38","8.530297222222222","47.37358972222222"
"305","2","2657","SIHS","Zürich, Sihlstrasse","2012-10-01 05:23:42 AM","0.33","8.534823333333334","47.372170833333335"
"305","2","1528","PARA","Zürich, Paradeplatz","2012-10-01 05:25:18 AM","0.3","8.53917888888889","47.369574722222225"
"305","2","2228","BOES","Zürich, Börsenstrasse","2012-10-01 05:26:42 AM","-0.07","8.539835833333333","47.36803916666667"
"305","2","2590","BURK","Zürich, Bürkliplatz","2012-10-01 05:28:06 AM","-0.18","8.541765833333333","47.36660861111111"
"305","2","1565","BELL","Zürich, Bellevue","2012-10-01 05:29:48 AM","-0.65","8.545332777777778","47.36687138888889"
"305","2","2104","OPER","Zürich, Opernhaus","2012-10-01 05:31:30 AM","-0.15","8.547723055555556","47.36531027777778"
"305","2","2612","KRES","Zürich, Kreuzstrasse","2012-10-01 05:32:30 AM","-0.05","8.5496","47.36325027777778"
"305","2","2689","FELD","Zürich, Feldeggstrasse","2012-10-01 05:33:48 AM","-0.15","8.552069722222223","47.36042888888889"
"305","2","2615","HOES","Zürich, Höschgasse","2012-10-01 05:34:54 AM","-0.28","8.554345277777777","47.35782527777778"
"305","2","2680","FROE","Zürich, Fröhlichstrasse","2012-10-01 05:36:00 AM","-0.18","8.557001111111111","47.355065"
"305","2","2651","WILD","Zürich, Wildbachstrasse","2012-10-01 05:37:00 AM","-0.2","8.5588925","47.35310388888889"
"305","2","2788","BTIE","Zürich, Bahnhof Tiefenbrunnen","2012-10-01 05:38:06 AM","-0.05","8.561023055555555","47.35057333333334"
"305","2","2788","BTIE","Zürich, Bahnhof Tiefenbrunnen","2012-10-01 05:47:00 AM","-0.25","8.561023055555555","47.35057333333334"
"305","2","2651","WILD","Zürich, Wildbachstrasse","2012-10-01 05:47:54 AM","-0.12","8.558699444444445","47.35337555555556"
"305","2","2680","FROE","Zürich, Fröhlichstrasse","2012-10-01 05:48:54 AM","-0.37","8.556808888888888","47.35537277777778"
"305","2","2615","HOES","Zürich, Höschgasse","2012-10-01 05:50:00 AM","-0.32","8.554178055555555","47.35806083333333"
"305","2","2689","FELD","Zürich, Feldeggstrasse","2012-10-01 05:51:00 AM","-0.38","8.552318333333334","47.36029166666667"
"305","2","2612","KRES","Zürich, Kreuzstrasse","2012-10-01 05:52:18 AM","-0.68","8.549910555555556","47.36291444444444"
"305","2","2104","OPER","Zürich, Opernhaus","2012-10-01 05:53:24 AM","-0.33","8.547371666666667","47.36560138888889"
"305","2","1565","BELL","Zürich, Bellevue","2012-10-01 05:55:18 AM","-0.87","8.544831666666667","47.36696611111111"
"305","2","2590","BURK","Zürich, Bürkliplatz","2012-10-01 05:57:12 AM","-0.82","8.540955","47.366463333333336"
"305","2","2228","BOES","Zürich, Börsenstrasse","2012-10-01 05:58:42 AM","-1.08","8.539842777777778","47.36837194444445"
"305","2","1528","PARA","Zürich, Paradeplatz","2012-10-01 05:59:42 AM","-0.92","8.538715","47.369552222222225"
"305","2","2657","SIHS","Zürich, Sihlstrasse","2012-10-01 06:01:18 AM","-0.12","8.534576944444444","47.372425"
"305","2","1502","STAU","Zürich, Stauffacher","2012-10-01 06:03:00 AM","0.18","8.529235","47.37343805555555"
"305","2","1306","BEZI","Zürich, Bezirksgebäude","2012-10-01 06:05:24 AM","-0.2","8.525395555555555","47.37412166666667"
"305","2","1906","KALK","Zürich, Kalkbreite","2012-10-01 06:06:36 AM","-0.2","8.520745555555555","47.37466027777778"
"305","2","2248","LOCH","Zürich, Lochergut","2012-10-01 06:07:48 AM","-0.07","8.517121111111111","47.3755125"
"305","2","2250","ZYPR","Zürich, Zypressenstrasse","2012-10-01 06:08:54 AM","-0.17","8.513573055555556","47.37685888888889"
"305","2","1535","ALBP","Zürich, Albisriederplatz","2012-10-01 06:10:12 AM","-0.25","8.510094444444444","47.37838444444444"
"305","2","2245","LETG","Zürich, Letzigrund","2012-10-01 06:11:54 AM","-0.35","8.503504722222223","47.38129694444444"
"305","2","2253","FREI","Zürich, Freihofstrasse","2012-10-01 06:13:00 AM","-0.43","8.499385555555556","47.38326861111111"
"305","2","2244","KAPP","Zürich, Kappeli","2012-10-01 06:14:06 AM","-0.37","8.494669444444444","47.38520972222222"
"305","2","2770","GRIM","Zürich, Grimselstrasse","2012-10-01 06:15:30 AM","-0.28","8.489712777777777","47.387045"
"305","2","2535","LIND","Zürich, Lindenplatz","2012-10-01 06:16:42 AM","-0.53","8.485795277777777","47.38788111111111"
"305","2","2818","BACH","Zürich, Bachmattstrasse","2012-10-01 06:17:36 AM","-0.48","8.482602222222223","47.389178333333334"
"305","2","1310","FARB","Zürich, Farbhof","2012-10-01 06:18:42 AM","-0.22","8.47908111111111","47.39064944444444"
"305","2","1310","FARB","Zürich, Farbhof","2012-10-01 06:22:00 AM","-0.3","8.47908111111111","47.39064944444444"
"305","2","2818","BACH","Zürich, Bachmattstrasse","2012-10-01 06:22:48 AM","-0.35","8.482995833333334","47.38898583333334"
"305","2","2535","LIND","Zürich, Lindenplatz","2012-10-01 06:23:30 AM","-0.13","8.486349722222222","47.38777722222222"
"305","2","2770","GRIM","Zürich, Grimselstrasse","2012-10-01 06:24:42 AM","-0.05","8.490318888888888","47.386895555555554"
"305","2","2244","KAPP","Zürich, Kappeli","2012-10-01 06:26:12 AM","-0.02","8.495116944444444","47.385061944444445"
"305","2","2253","FREI","Zürich, Freihofstrasse","2012-10-01 06:27:18 AM","0.12","8.499870833333333","47.38303027777778"
